bauxite_tonnage,excavator_bucket_m3,dumper_bucket_m3,fill_factor_excavator,fill_factor_dumper,working_days,shifts_per_day,hours_per_shift,total_hours_per_year,haul_distance_km,loaded_speed_kmph,empty_speed_kmph,trip_time_min,eff_machine_excavator,eff_machine_dumper,eff_human,eff_condition,excavators_bauxite,dumpers_bauxite
5666078,8.725624224,77.28813131,0.771118603,0.795173845,284,2,8,4544,3.619968748,29.08874062,40.44486148,17.83697005,0.852508164,0.789264535,0.869506598,0.906665591,1.340428106,4.846927962
5971783,7.933696492,89.92331627,0.638951049,0.596976934,311,3,6,5598,3.445355153,28.44934721,37.5153644,17.77660416,0.963944946,0.897268094,0.793278679,0.922704415,1.449849394,4.482272013
4116271,8.784382329,86.39693832,0.916340235,0.505515807,282,2,7,3948,3.525911114,24.10957162,30.08200854,20.80731475,0.924863645,0.927602917,0.903513647,0.926879397,0.812940432,5.328542845
7819075,9.089566244,65.40876841,0.695762849,0.70631092,316,2,7,4424,3.382591994,12.78971919,33.52809068,26.92194334,0.908685444,0.700965479,0.885876801,0.806647903,2.092187026,17.13482049
5165251,2.518828756,64.29862193,0.780742294,0.780330047,298,3,8,7152,3.475148231,24.94767047,13.08233117,29.29605661,0.8810463,0.902940381,0.9414967,0.780946216,2.755842953,5.293133489
3443031,9.855753524,32.83656956,0.912565334,0.760148288,314,3,7,6594,2.114266006,11.87626681,42.05467663,18.69792082,0.812038779,0.736713027,0.920651682,0.77075728,0.489760755,6.235002367
7138286,7.140521596,50.80608453,0.818088682,0.892825809,280,2,7,3920,2.715616814,27.63308083,17.37905013,20.27193158,0.735500857,0.822971467,0.951940686,0.815149886,2.655110252,10.61957562
6896892,2.209573668,17.05629993,0.915848522,0.636535405,279,3,8,6696,2.288970438,36.18190751,43.67734267,11.94015221,0.85542363,0.789617672,0.982203774,0.777789028,3.786140623,15.64872426
5381732,5.665495094,56.05235413,0.566739986,0.540300757,289,2,6,3468,3.296538697,14.76724503,34.40900598,24.14226118,0.918381792,0.848938346,0.831055211,0.918852469,3.350100802,15.90224459
5527419,9.652916969,20.86143139,0.528527361,0.641093537,300,3,6,5400,1.815849178,32.78194787,27.9895937,12.21605655,0.778511705,0.77409364,0.971876374,0.77486386,1.663552659,13.36543146
8669068,5.900569549,17.85715602,0.531326602,0.953218727,275,3,6,4950,3.699500037,10.6547019,36.55158745,31.905843,0.741773611,0.859726205,0.823328681,0.804202998,5.528877319,48.05651058
5163859,5.147582773,85.3688119,0.893856508,0.812212723,293,2,8,4688,1.573572104,20.14789316,22.34794973,13.91080667,0.848344339,0.993865252,0.743489522,0.917546718,2.010832844,2.716178267
7747647,2.912766279,27.85598044,0.612658465,0.625483331,281,2,6,3372,3.58041908,31.6844291,12.70673448,28.68654954,0.955184817,0.868366836,0.857017273,0.734430662,10.41036471,57.67685002
6452501,2.653802766,53.95555453,0.742348144,0.58288727,318,2,7,4452,2.235296625,29.52920401,31.81727478,13.75712066,0.983709444,0.954992611,0.900706701,0.838688668,4.812615812,7.323426268
6366823,5.673919021,19.41630909,0.8931391,0.600681891,307,3,8,7368,2.558157579,16.14643822,45.11320313,17.90840532,0.77758625,0.749411906,0.799064519,0.927025452,1.439078199,19.91789866
5901717,9.573103634,62.61549196,0.875364753,0.778990369,297,3,8,7128,2.172185097,33.95032565,24.87730672,14.07783208,0.865754084,0.728245573,0.803098958,0.78472927,0.88028025,4.338949254
5254614,2.747263776,52.49113345,0.597804637,0.593361648,294,2,7,4116,1.937047306,29.28023973,17.8336325,15.48638591,0.728210831,0.807001292,0.927244565,0.782932507,7.147688302,9.028924241
5033901,5.580823523,62.41471631,0.583017157,0.806736569,309,3,7,6489,2.794337888,11.00150805,24.54772499,27.06972568,0.808930221,0.969155902,0.750656262,0.852115331,2.239918763,5.606316654
3916383,5.522587347,67.30033213,0.541732042,0.941208184,317,2,6,3804,3.952330957,30.03759996,35.38685093,19.59612235,0.941081061,0.851562032,0.990137985,0.825328294,2.175222015,3.814098435
7227995,7.249072144,26.03524816,0.843430499,0.546515243,307,3,8,7368,3.92037217,20.10521506,21.85959125,27.46016855,0.708809248,0.946887534,0.762925884,0.813708138,1.772522133,26.83964514
4027557,8.076659281,98.98557317,0.950648005,0.825833959,319,3,8,7656,2.576304738,17.33019822,14.51772834,24.5671444,0.794218238,0.776296594,0.945776531,0.963946574,0.45998372,1.861570058
8334233,3.135775918,44.57501998,0.725175489,0.874413168,302,2,8,4832,2.413861502,39.37314814,35.36568553,12.77369851,0.895344275,0.88627857,0.805712484,0.952434266,5.366374252,6.925968929
8432019,4.519356709,15.3244564,0.840834741,0.583566006,285,3,7,5985,2.021140278,35.99159543,18.62119475,14.88174021,0.896584723,0.997522785,0.721801261,0.723123404,3.851184387,37.52424411
7307086,4.43157121,70.5188372,0.969152409,0.935602241,290,2,6,3480,3.721585092,30.12196936,32.41762524,19.30110864,0.929819433,0.936534203,0.899495471,0.778086057,3.651955509,7.809429903
9934106,5.68286617,88.48790681,0.77332411,0.690200274,303,3,7,6363,3.219712362,37.54229657,21.20149318,19.25748757,0.993040099,0.733216178,0.826764528,0.712607403,2.951715426,9.496465468
6950511,8.608312413,74.44180689,0.919730455,0.990899347,288,3,8,6912,2.905267318,23.49526624,18.73772732,21.72214288,0.886403349,0.867755442,0.888471433,0.859802766,0.911793037,3.722616732
7752820,3.935150626,16.05434308,0.734383983,0.65063263,305,3,6,5490,1.144428508,37.08684986,44.09055498,8.408863174,0.879507245,0.789171342,0.789975733,0.92295796,3.704275301,16.4644808
4416828,9.912226867,68.22497459,0.76565826,0.919076092,315,3,6,5670,2.720048037,29.7647521,20.09228999,18.60575436,0.785587102,0.828754778,0.780333003,0.936748254,0.868879517,3.179579597
9336356,7.900525993,59.64537939,0.516322839,0.934275753,272,3,6,4896,1.246621191,37.32029738,28.57732945,9.621562099,0.719406068,0.986747345,0.707542587,0.908335137,4.914976023,4.326570509
6457550,3.318597403,29.49946248,0.97405416,0.722623056,310,2,7,4340,1.70255334,33.60251005,48.83064826,10.13203616,0.936640679,0.891881668,0.902927909,0.739508032,3.57772482,9.896107552
7109803,5.783177062,98.62642659,0.634479473,0.703485955,271,3,7,5691,3.722140494,17.16569981,28.78567099,25.76847524,0.967444005,0.70087631,0.711929789,0.881221503,2.726919861,8.793547128
8353912,6.980157566,54.92821985,0.723734071,0.73714421,298,2,6,3576,3.499951214,35.31773838,21.39632086,20.76057241,0.877260232,0.861102247,0.956240799,0.714849056,3.748639089,16.95766848
7460276,5.174374777,18.77296063,0.638911036,0.908341088,318,3,7,6678,2.724338663,10.89004669,37.0168083,24.42590648,0.785368691,0.945462001,0.859479839,0.963958803,2.524515289,17.02385646
5702994,4.197852204,48.53896643,0.710914089,0.705510538,280,2,8,4480,3.471371153,38.65181534,42.8479313,15.24964454,0.972283301,0.914209793,0.882371564,0.792811815,3.048609079,7.386553692
9722055,2.409083052,36.89661373,0.52976235,0.801897726,294,2,7,4116,2.107159065,13.63075001,26.75791161,19.00025885,0.905976974,0.734346291,0.815151665,0.836870953,14.55698114,25.23234811
8059667,4.568648777,78.73731498,0.706337663,0.823048088,318,2,7,4452,1.416613979,13.4721282,16.17286261,16.56460995,0.893935027,0.966411719,0.879607721,0.850646083,4.077119687,5.332808305
8655635,9.219626458,20.64772677,0.766983736,0.571068562,275,2,6,3300,2.73159966,11.31217217,14.9201318,30.47335045,0.703511983,0.826610278,0.788512212,0.845800148,3.843026522,102.4675792
3208944,8.53378562,20.72768716,0.693696293,0.925920618,300,2,8,4800,2.770856629,16.78837325,25.36958481,21.45594764,0.821169359,0.723284393,0.862760311,0.958522748,0.808388316,10.41264539
6885250,8.074808206,23.4042575,0.944826017,0.506154852,297,3,8,7128,2.53504416,14.96885041,35.8296204,19.40644292,0.8110157,0.708226093,0.817892268,0.85774378,1.081734224,26.54072863
9121015,3.235677978,17.16305959,0.822911193,0.818451159,270,2,8,4320,3.031361919,28.17337748,24.58374913,18.85425399,0.80218125,0.721513567,0.822888668,0.793365249,7.360205606,50.13503185
7705907,2.842073482,29.22557732,0.986012628,0.614243373,281,3,6,5058,1.626592212,37.7691199,26.56600897,11.25770282,0.993235635,0.859573812,0.740736714,0.729790661,4.922075168,17.13422816
6878450,3.176494805,56.46735176,0.565023891,0.917740118,319,3,8,7656,3.984573919,26.36143364,13.52806815,31.74157257,0.811119096,0.81244107,0.842201929,0.833238314,4.275029912,8.043431785
9049850,5.084095238,43.93290386,0.770703804,0.577072522,316,3,6,5688,2.321324051,19.06999748,20.37339589,19.13992911,0.866113446,0.862511444,0.928570544,0.950094989,2.583208437,13.1544826
8430834,7.419098572,34.97816326,0.915344255,0.772413829,318,2,7,4452,3.45027079,16.2192701,41.29553318,22.77664038,0.749572615,0.874895328,0.999914141,0.745156447,2.427121087,20.40847196
3871522,6.555018889,67.75614079,0.600656054,0.697568872,287,3,7,6027,3.892086541,37.28363833,38.88572942,17.26889792,0.71183786,0.842663811,0.862907375,0.768324921,1.680451948,3.500779186
3788140,3.045218751,82.19333251,0.562410407,0.897105331,316,3,7,6636,2.388026815,39.42962134,29.33629744,13.51796386,0.78273027,0.963127174,0.983212628,0.744638791,2.827340499,1.236781302
4143647,5.002639263,39.29160222,0.601611546,0.880899096,275,2,8,4400,3.596731437,39.42218031,26.30336834,18.67859448,0.815962152,0.853382639,0.847697644,0.873183709,2.51845188,6.704659316
8785522,6.588231612,96.26400721,0.600237258,0.554632105,316,2,8,5056,1.187372781,36.50394289,27.93276221,9.502129717,0.95618859,0.831744945,0.954090656,0.967927062,2.418958477,3.355125947
5864140,9.411060854,16.62486803,0.738421734,0.843861021,316,3,6,5688,2.076146576,34.13311623,21.1503949,14.53916717,0.916812087,0.907759729,0.740330539,0.789818677,1.345252611,16.77451287
8301533,9.982566845,72.5298104,0.91423465,0.647309698,299,2,8,4784,1.428550862,32.60283767,40.75691128,9.732036967,0.704294583,0.921360856,0.950243379,0.92214284,1.497667386,3.712771039
4449087,8.767371517,67.15634971,0.544302357,0.743813905,278,2,6,3336,2.046461602,13.32994296,42.3294084,17.11218517,0.7232948,0.822262909,0.822131947,0.719802953,3.173951509,7.824414646
4814188,9.640921658,59.41901094,0.649782839,0.538431038,301,3,6,5418,1.218705506,22.08619848,21.81161976,11.66321875,0.85018728,0.938354663,0.912125943,0.715067803,1.243415184,4.410589773
3513313,9.433824429,49.43372903,0.953055501,0.660747851,308,2,8,4928,2.810479288,20.73442252,35.91269784,17.82831162,0.842931096,0.767808699,0.892142813,0.993694335,0.515817936,4.764043947
4472542,8.935467747,53.58548209,0.910715996,0.777328674,286,2,8,4576,1.909582178,18.69910357,32.53155724,14.64925806,0.891127251,0.857883538,0.838951815,0.770396033,1.013708115,5.166204281
6492099,7.765241162,49.12287863,0.579312072,0.940996085,282,2,8,4512,1.308244757,15.67118574,41.32066549,11.90850143,0.947133427,0.916516466,0.781464114,0.820733991,2.559537164,5.254949578
3837393,9.165813807,64.57765401,0.733484,0.670185373,301,3,7,6321,1.389789774,26.94953073,44.66191927,9.961285736,0.982134552,0.724814638,0.979266212,0.948014398,0.481435009,1.730472781
9428099,9.543870535,50.90268439,0.688656831,0.968160577,305,3,8,7320,3.790512896,35.32746107,37.03390986,17.57893936,0.902542018,0.734806804,0.712687525,0.869388715,1.703494033,8.40911071
4906862,9.004089812,30.53861512,0.639219704,0.564800326,292,2,6,3504,2.903019219,39.98398745,14.1923226,21.62918659,0.902832469,0.983194692,0.780690409,0.842621982,1.99143678,22.6257642
5250229,5.807741848,24.43308959,0.817212073,0.885390309,317,2,6,3804,2.247392502,31.5896145,24.84646459,14.69567576,0.700864375,0.957687006,0.7558069,0.865620809,3.082894636,12.47012384
5673829,3.725925433,72.61412203,0.803876061,0.647650739,280,3,7,5880,2.934497812,21.85392723,38.52827533,17.6265566,0.740980271,0.895491928,0.921579237,0.794688203,2.885859057,4.595492599
7510784,4.942287902,19.93781593,0.555756106,0.757930951,305,2,8,4880,2.01203664,10.57982893,14.97473596,24.47232491,0.780277803,0.950644068,0.704408017,0.813728215,6.090259496,38.11804362
9585481,5.234317978,60.12970267,0.797565837,0.504961911,304,2,8,4864,1.935591574,33.21974134,40.91685928,11.33430695,0.839228548,0.989049772,0.855709684,0.90326268,3.537598038,8.019138793
5829915,2.135581319,80.463448,0.903577769,0.560103615,281,2,7,3934,2.553881583,20.4428678,24.8695718,18.65712624,0.77967485,0.705265709,0.787992583,0.931942562,6.520140631,9.870980917
8813775,7.171669933,97.80652772,0.923530413,0.511797482,285,2,6,3420,2.194015879,19.08747186,12.62779436,22.321419,0.969568181,0.934959524,0.934112837,0.837398728,2.493962471,13.09441117
5189921,7.979555253,55.27383541,0.528922225,0.9788949,303,3,6,5454,3.888305051,12.26815122,24.62722993,33.48976687,0.982817296,0.935556863,0.99739837,0.8633447,1.295045381,6.092531092
6315258,3.126423591,67.90515953,0.890660928,0.7891492,295,3,8,7080,3.022390887,17.79714938,23.80768834,22.80647849,0.744088813,0.943337131,0.890786412,0.816449712,2.877433987,4.611083412
9314547,5.759906145,90.66199668,0.853860675,0.531101613,307,3,7,6447,1.402824553,38.73802363,31.18638896,9.871703905,0.744190913,0.702352477,0.889276537,0.834302028,2.58638219,4.736928083
6230431,6.967268722,93.9361244,0.880427172,0.77342982,290,3,6,5220,2.44400013,36.93024018,36.97395916,12.93676464,0.754092381,0.837579383,0.868262339,0.959188474,1.506078708,2.538970026
4203920,6.217861286,48.30795519,0.829556882,0.554446657,317,2,6,3804,2.56761915,16.57352438,28.35853918,19.72785481,0.890961594,0.8494708,0.822002221,0.985906006,1.442430163,9.85319707
9093073,3.71165631,16.10751326,0.507095025,0.914695813,288,2,8,4608,3.858690388,39.01158044,25.71175103,19.93918303,0.919636782,0.806512317,0.909493347,0.818561778,7.44405082,37.06441412
6033449,3.856318631,53.94994528,0.89067442,0.980083892,277,3,8,6648,3.353262574,21.30956626,32.07961208,20.71333361,0.929073721,0.956562096,0.880919292,0.950622349,1.650912194,3.698552775
3281854,4.573359917,87.08357762,0.864430721,0.547699639,312,2,7,4368,1.355507871,18.66654817,25.91346502,12.49555824,0.828610606,0.708750929,0.844267044,0.898730204,1.469423357,3.050208391
9709914,2.359290392,79.6856735,0.685862033,0.696229093,303,2,6,3636,2.071363478,33.62647258,20.04005533,14.89762135,0.926279492,0.97552793,0.985278578,0.873136776,10.0675901,7.120553445
9760403,3.923191303,31.28540039,0.959119543,0.550901841,296,3,6,5328,1.525665316,36.00311064,21.29914976,11.84037617,0.851787372,0.766255835,0.711678989,0.710805645,5.492380862,27.05596565
8327580,6.506597136,51.33765566,0.663169215,0.919829828,273,2,8,4368,2.202825287,32.89325091,42.92643323,12.09711222,0.743144305,0.829030863,0.971127272,0.953754865,3.12037928,5.300410561
3925779,6.729042426,30.82155131,0.66578235,0.927515101,284,3,6,5112,2.520761314,22.28236215,42.43514324,15.35184697,0.762122743,0.721347486,0.720702278,0.982235356,1.544502541,6.730121834
6291070,8.168982527,70.64530838,0.575797537,0.937941542,305,3,6,5490,1.383600404,32.96640252,10.00046539,15.81941698,0.861728366,0.784741728,0.827568456,0.711271327,2.334749719,4.935558771
5363128,9.784625304,34.22065316,0.65209936,0.651971256,275,2,6,3300,1.67288045,29.89141575,39.67585308,10.88773631,0.769124999,0.700442147,0.918803438,0.99005365,1.769715803,10.37266174
6303364,4.423447245,42.65008639,0.856310667,0.908389733,282,2,7,3948,3.954575208,32.62744779,25.72780804,21.49472871,0.75448419,0.811282302,0.970582059,0.942008056,2.970308548,9.951646815
6410580,5.315757724,79.07552455,0.510335684,0.634509823,277,2,8,4432,2.085130765,38.47625881,35.28637997,11.79705912,0.85527889,0.780654023,0.888530214,0.844560244,4.038326392,4.837803389
7445818,8.245854826,75.22162429,0.586044615,0.98621,290,2,7,4060,3.410554325,13.66091483,15.00501029,33.61713174,0.834644094,0.747707501,0.754058726,0.729470498,4.018290588,16.83871879
6703292,2.415162396,27.08448797,0.606696674,0.832573097,286,3,8,6864,2.305972664,26.47929314,22.47936081,16.38005939,0.747197884,0.735662317,0.929415742,0.901316585,5.176133139,9.592596751
3337369,2.12849492,81.48455736,0.562191416,0.89877368,284,3,7,5964,2.503263641,31.18579549,31.37162208,14.60379438,0.884773575,0.952983427,0.729254298,0.86769419,4.060387507,1.542035473
6811666,5.85811489,25.0718505,0.980756669,0.857205382,270,2,8,4320,3.031457237,28.75087558,22.66198661,19.35242959,0.985740135,0.768018215,0.963802306,0.942636995,1.489673561,16.9569839
3019477,2.567132607,41.59336867,0.967648549,0.92534013,320,2,6,3840,1.560743322,10.59386975,25.62728444,17.4936059,0.994571709,0.888398015,0.774253022,0.748844515,2.668452231,5.782171379
3092036,9.479955455,51.59591781,0.938992248,0.802752383,296,3,6,5328,3.032622837,12.16333279,18.21605634,29.94834483,0.774139466,0.806756428,0.725175861,0.800038778,0.70562504,7.470989867
5498214,8.278894584,77.34637345,0.558095478,0.890497947,273,2,6,3276,3.823817345,37.44193345,10.45922639,33.06316101,0.935580643,0.880330809,0.997108535,0.797576172,2.373212382,9.589754492
6855933,2.824970899,61.56169902,0.989478754,0.777747712,298,3,6,5364,1.222126654,28.16448008,30.67159757,9.994281792,0.756944591,0.874654969,0.761332172,0.855911279,4.506359863,3.900848654
7104399,7.518230794,27.23506265,0.797679831,0.586055301,271,3,7,5691,2.374066635,12.7628576,32.13516065,20.59347571,0.977656662,0.720500231,0.829112425,0.908739243,1.373697068,24.72483236
7324660,4.986078516,62.91109754,0.725343237,0.836028019,303,3,8,7272,1.522245026,13.51198124,27.9633898,15.0257586,0.87506709,0.857726866,0.77485731,0.700605555,2.849901213,5.149870898
6994420,9.512456768,15.56798098,0.886150508,0.812602385,284,2,7,3976,3.808801418,26.25970225,47.58606045,18.50503181,0.81206644,0.715146683,0.888245972,0.815684054,1.724224894,41.3859748
5567587,3.508324846,72.15914233,0.988503477,0.55094655,278,2,7,3892,3.743645992,23.02062918,20.34846569,25.79589066,0.702495983,0.830074838,0.727787645,0.924515305,4.242180069,13.84926094
6477084,9.970098292,34.47961585,0.773437983,0.835337763,278,2,7,3892,1.15005573,37.3456388,11.18016221,13.01963962,0.910260291,0.7612074,0.896198228,0.94551087,1.360132147,9.719104985
5157280,3.980478162,20.31473514,0.729470258,0.866366737,315,2,8,5040,3.515475502,34.15270955,42.9193522,16.09057288,0.882019517,0.901861501,0.724344754,0.985447213,2.72098412,12.11013455
7595130,5.179585255,58.65693896,0.626678585,0.993829796,282,3,7,5922,3.399156292,20.00820367,44.6077339,19.76535093,0.787448722,0.931222759,0.828248695,0.761865222,3.865461257,6.166889871
8131104,8.299096214,53.61936096,0.81512361,0.624191804,306,2,7,4284,3.808841864,11.9201904,42.98972949,29.48764935,0.911638249,0.8282804,0.832763654,0.894796697,2.00776397,22.5785343
8873301,3.60878982,65.16977603,0.703816429,0.734762771,280,3,6,5040,1.03447742,22.26331784,46.96107482,9.109637403,0.708493382,0.763008805,0.784311424,0.913888002,6.635167964,5.103523088
5372948,8.292179059,95.11516114,0.87338832,0.860282774,317,2,6,3804,3.773683166,23.29919529,32.13520751,21.7638601,0.947946427,0.833860366,0.94175336,0.702389321,1.511933721,5.675804435
